0	1
3744	30410
36543	17037
1753	501
13425	22308
6676	2735
30722	16133
5140	6847
22363	5153
10266	15331
642	2770
28543	16612
36229	21456
20501	27488
16087	12299
7043	4105
43385	2579
4971	3856
20326	21485
1886	1524
8237	4988
2520	758
10014	1088
26391	12318
5645	30782
28700	10902
38037	13607
10296	7073
39736	21567
16789	4354
10155	6051
25523	17234
30916	10112
22390	38997
15349	23566
23066	15862
31329	5183
9755	4885
18629	11801
33912	15261
13464	20587
9840	12311
24838	23403
13901	20179
19896	18266
25140	5280
18611	8076
16415	11733
5709	4766
32821	38153
21434	30479
297	763
699	657
39453	37435
9804	8080
44082	18434
18368	14999
3950	11280
29449	31563
19169	27965
22078	10744
18013	10341
31009	18948
38318	38709
8176	16246
26700	8471
35765	12703
39888	33198
18387	20647
17652	11647
18594	12458
34648	24612
31902	29782
11735	6834
3769	1590
11659	9239
17253	20043
22969	11705
5838	3985
17853	11902
43343	27112
18556	19521
39568	32964
39289	18645
3557	1527
33562	14896
34442	19259
32238	14132
26610	14706
41679	23490
24544	12316
2645	1116
36555	26944
10118	6527
15491	6895
38160	26644
13042	17084
1815	286
12193	19582
39712	11136
3916	18089
16195	12726
23753	16518
2515	4569
24044	10723
14855	11788
28884	19604
3927	1739
2464	588
9123	2182
14897	10967
8073	18345
4553	12229
7191	17176
5924	2308
42021	24134
27347	37342
35685	16857
32654	34089
14498	17005
29145	31021
10573	7228
2431	2482
37489	14668
6204	12570
9374	20230
11425	22720
28334	13431
16862	16199
18714	26616
9442	134
39893	16787
7785	6888
12716	10066
1135	2081
3312	4747
13353	4121
3123	2745
33860	24222
5848	1387
9342	6139
6579	4346
22362	8687
34759	20641
3040	5456
26334	12425
40214	35982
2259	16756
33817	19012
31159	21326
8699	2133
27467	31722
28929	29796
8744	19137
24307	12772
912	238
12043	7843
40101	19417
14179	28376
39876	33070
27767	36715
24321	21423
5668	2889
22360	396
4389	16951
26865	15709
44045	28871
15181	1884
20054	16312
16703	8311
1489	4127
44550	7544
18732	6612
11285	9332
17516	5710
25835	17408
25713	8177
11242	2466
16336	2138
5349	15043
15817	40383
9520	5664
36678	35757
38486	15400
11274	6061
36237	15518
33839	26247
16640	13660
42038	22042
30356	31453
20737	18067
4832	6796
21855	19449
34546	19198
5079	18156
13496	19580
27097	38847
30260	44662
40319	28778
35372	40559
38488	18972
22822	21638
29804	42087
7022	10154
3362	26659
16935	11069
37669	10158
4689	2402
36888	41084
21270	18157
301	2169
9662	5460
1389	5249
10302	18509
12110	8440
24029	20999
2	115
14044	22688
15724	4211
23094	15537
16508	39985
9167	5374
22913	7877
19058	3232
3370	9108
31160	1763
22244	19122
25704	3761
3506	4193
21884	385
32397	17282
2679	2020
348	150
33185	16574
31620	3361
7216	10226
16127	33239
17238	13708
18265	29232
16830	14408
15072	5867
22683	25472
34226	20253
12845	10736
32835	37106
18016	5902
31627	38948
37036	23140
5155	1949
41203	29332
14059	10136
9829	6368
12731	2757
35038	29930
3442	1898
21124	31257
14827	8516
42969	21252
17579	10330
20399	11345
33810	18733
6958	4453
6288	4250
15126	10655
2981	8895
2726	3650
10435	6708
44194	32187
41052	20833
42299	32425
20515	3419
1086	6887
24806	40531
6795	27737
33613	33622
3110	10851
16974	31660
9641	8015
11443	8489
40854	28518
7804	7520
38533	22906
27542	15424
144	333
39457	18824
29836	5743
3550	542
4430	2461
35621	16035
24292	17162
28692	8918
28510	34282
21123	10895
12141	7069
3973	8372
36884	23513
18901	16071
7091	4322
39718	20033
2855	1477
1260	8243
39018	9068
16708	7081
15483	17056
129	12898
42835	12783
9549	5509
7738	35840
31516	28104
37267	21859
40020	18119
4054	5264
14151	2095
19274	10919
310	257
14604	10708
22800	11373
11371	6226
23842	5706
32800	12930
6327	6591
32820	28566
450	6015
43020	23158
8700	7554
31757	19126
5526	943
21861	8995
27490	36530
446	3915
7117	1462
27317	28645
13036	7633
635	175
18315	14935
29944	44657
30115	38648
7090	4254
26529	12207
32545	44203
25717	34249
14403	25742
25616	42605
35950	33305
20359	21586
619	4516
34574	24574
8631	2328
24657	6390
8240	36063
26987	24919
36766	23427
20205	4266
11961	30011
2535	402
40987	19876
17	22240
41765	30415
23478	23199
8353	4943
44681	25619
20544	36800
16449	4475
39704	7315
41210	25546
20575	16902
26043	44483
6039	10338
32865	18113
29999	18034
3945	1699
20546	33893
7525	7457
5269	2283
17434	8747
30125	29550
4200	4698
10719	9287
16170	19554
15667	2489
34156	38033
9437	13544
44526	24814
21240	12044
24624	10800
2780	1373
610	360
35062	4663
27777	24823
6222	3899
19175	17203
26729	12214
39710	28506
12539	1183
43567	18177
247	722
11632	9518
10064	24789
43868	27559
24576	44093
17768	30850
8320	21138
3462	2346
